시도,시군구,날짜,전세가율,시도코드,매물종별구분
서울,광진구,2015-10,75.01,11,아파트
서울,광진구,2015-11,75.35,11,아파트
서울,광진구,2015-12,75.59,11,아파트
서울,광진구,2016-01,74.34,11,아파트
서울,광진구,2016-02,74.93,11,아파트
서울,광진구,2016-03,74.93,11,아파트
서울,광진구,2016-04,76.08,11,아파트
서울,광진구,2016-05,76.23,11,아파트
서울,광진구,2016-06,76.02,11,아파트
서울,광진구,2016-07,76.16,11,아파트
서울,광진구,2016-08,76.0,11,아파트
서울,광진구,2016-09,76.11,11,아파트
서울,광진구,2016-10,76.16,11,아파트
서울,광진구,2016-11,75.56,11,아파트
서울,광진구,2016-12,75.44,11,아파트
서울,광진구,2017-01,75.45,11,아파트
서울,광진구,2017-02,75.42,11,아파트
서울,광진구,2017-03,75.17,11,아파트
서울,광진구,2017-04,75.06,11,아파트
서울,광진구,2017-05,74.75,11,아파트
서울,광진구,2017-06,73.81,11,아파트
서울,광진구,2017-07,73.51,11,아파트
서울,광진구,2017-08,72.95,11,아파트
서울,광진구,2017-09,72.62,11,아파트
서울,광진구,2017-10,72.14,11,아파트
서울,광진구,2017-11,71.84,11,아파트
서울,광진구,2017-12,71.05,11,아파트
서울,광진구,2018-01,69.92,11,아파트
서울,광진구,2018-02,69.09,11,아파트
서울,광진구,2018-03,67.02,11,아파트
서울,광진구,2018-04,66.14,11,아파트
서울,광진구,2018-05,65.7,11,아파트
서울,광진구,2018-06,65.09,11,아파트
서울,광진구,2018-07,64.35,11,아파트
서울,광진구,2018-08,63.53,11,아파트
서울,광진구,2018-09,61.94,11,아파트
서울,광진구,2018-10,60.83,11,아파트
서울,광진구,2018-11,60.38,11,아파트
서울,광진구,2018-12,60.18,11,아파트
서울,광진구,2019-01,60.44,11,아파트
서울,광진구,2019-02,60.44,11,아파트
서울,광진구,2019-03,59.82,11,아파트
서울,광진구,2019-04,59.82,11,아파트
서울,광진구,2019-05,59.77,11,아파트
서울,광진구,2019-06,59.74,11,아파트
서울,광진구,2019-07,59.23,11,아파트
서울,광진구,2019-08,58.75,11,아파트
서울,광진구,2019-09,58.0,11,아파트
서울,광진구,2019-10,57.52,11,아파트
서울,광진구,2019-11,56.16,11,아파트
서울,광진구,2019-12,54.82,11,아파트
서울,광진구,2020-01,54.59,11,아파트
서울,광진구,2020-02,54.22,11,아파트
서울,광진구,2020-03,54.22,11,아파트
서울,광진구,2020-04,53.15,11,아파트
서울,광진구,2020-05,53.34,11,아파트
서울,광진구,2020-06,52.97,11,아파트
서울,광진구,2020-07,52.47,11,아파트
서울,광진구,2020-08,52.37,11,아파트
서울,광진구,2020-09,52.37,11,아파트
서울,광진구,2020-10,53.57,11,아파트
서울,광진구,2020-11,54.52,11,아파트
서울,광진구,2020-12,55.4,11,아파트
서울,광진구,2021-01,56.4,11,아파트
서울,광진구,2021-02,56.15,11,아파트
서울,광진구,2021-03,55.91,11,아파트
서울,광진구,2021-04,55.81,11,아파트
서울,광진구,2021-05,55.68,11,아파트
서울,광진구,2021-06,55.64,11,아파트
서울,광진구,2021-07,55.18,11,아파트
서울,광진구,2021-08,54.71,11,아파트
서울,광진구,2021-09,54.51,11,아파트
서울,광진구,2021-10,54.44,11,아파트
서울,광진구,2021-11,54.34,11,아파트
서울,광진구,2021-12,54.47,11,아파트
서울,광진구,2022-01,54.56,11,아파트
서울,광진구,2022-02,54.32,11,아파트
서울,광진구,2022-03,54.38,11,아파트
서울,광진구,2022-04,54.36,11,아파트
서울,광진구,2022-05,54.26,11,아파트
서울,광진구,2022-06,54.48,11,아파트
서울,광진구,2022-07,54.38,11,아파트
서울,광진구,2022-08,54.3,11,아파트
서울,광진구,2022-09,54.19,11,아파트
서울,광진구,2022-10,54.15,11,아파트
서울,광진구,2022-11,55.03,11,아파트
서울,광진구,2022-12,53.64,11,아파트
서울,광진구,2023-01,52.08,11,아파트
서울,광진구,2023-02,51.43,11,아파트
서울,광진구,2023-03,51.28,11,아파트
서울,광진구,2023-04,51.16,11,아파트
서울,광진구,2023-05,50.85,11,아파트
서울,광진구,2023-06,50.83,11,아파트
서울,광진구,2023-07,50.71,11,아파트
서울,광진구,2023-08,50.93,11,아파트
서울,광진구,2023-09,51.21,11,아파트
서울,광진구,2023-10,51.49,11,아파트
서울,광진구,2023-11,51.65,11,아파트
서울,광진구,2023-12,51.86,11,아파트
서울,광진구,2024-01,52.08,11,아파트
서울,광진구,2024-02,52.25,11,아파트
서울,광진구,2024-03,52.38,11,아파트
서울,광진구,2024-04,52.56,11,아파트
서울,광진구,2024-05,52.68,11,아파트
서울,광진구,2024-06,53.01,11,아파트
서울,광진구,2024-07,53.24,11,아파트
서울,광진구,2024-08,53.1,11,아파트
서울,광진구,2024-09,52.92,11,아파트
서울,광진구,2024-10,52.77,11,아파트
서울,광진구,2024-11,52.72,11,아파트
서울,광진구,2024-12,52.71,11,아파트
서울,광진구,2025-01,52.71,11,아파트
서울,광진구,2025-02,52.63,11,아파트
서울,광진구,2025-03,52.37,11,아파트
서울,광진구,2025-04,51.96,11,아파트
서울,광진구,2025-05,51.76,11,아파트
서울,광진구,2025-06,51.1,11,아파트
서울,광진구,2025-07,50.17,11,아파트
서울,광진구,2025-08,49.87,11,아파트
서울,광진구,2025-09,49.54,11,아파트
서울,광진구,2025-10,47.95,11,아파트
서울,광진구,2025-11,46.69,11,아파트
서울,광진구,2025-12,46.6,11,아파트
서울,동대문구,2013-04,59.5,11,아파트
서울,동대문구,2013-05,59.55,11,아파트
서울,동대문구,2013-06,59.65,11,아파트
서울,동대문구,2013-07,60.6,11,아파트
서울,동대문구,2013-08,60.94,11,아파트
서울,동대문구,2013-09,61.61,11,아파트
서울,동대문구,2013-10,61.89,11,아파트
서울,동대문구,2013-11,62.61,11,아파트
서울,동대문구,2013-12,63.25,11,아파트
서울,동대문구,2014-01,63.91,11,아파트
서울,동대문구,2014-02,64.42,11,아파트
서울,동대문구,2014-03,65.31,11,아파트
서울,동대문구,2014-04,65.93,11,아파트
서울,동대문구,2014-05,66.56,11,아파트
서울,동대문구,2014-06,67.16,11,아파트
서울,동대문구,2014-07,67.29,11,아파트
서울,동대문구,2014-08,68.17,11,아파트
서울,동대문구,2014-09,69.51,11,아파트
서울,동대문구,2014-10,69.68,11,아파트
서울,동대문구,2014-11,69.83,11,아파트
서울,동대문구,2014-12,70.25,11,아파트
서울,동대문구,2015-01,70.61,11,아파트
서울,동대문구,2015-02,71.91,11,아파트
서울,동대문구,2015-03,72.53,11,아파트
서울,동대문구,2015-04,72.76,11,아파트
서울,동대문구,2015-05,72.95,11,아파트
서울,동대문구,2015-06,73.38,11,아파트
서울,동대문구,2015-07,73.7,11,아파트
서울,동대문구,2015-08,73.61,11,아파트
서울,동대문구,2015-09,74.65,11,아파트
서울,동대문구,2015-10,75.57,11,아파트
서울,동대문구,2015-11,75.85,11,아파트
서울,동대문구,2015-12,76.35,11,아파트
서울,동대문구,2016-01,76.18,11,아파트
서울,동대문구,2016-02,76.94,11,아파트
서울,동대문구,2016-03,76.94,11,아파트
서울,동대문구,2016-04,77.37,11,아파트
서울,동대문구,2016-05,78.0,11,아파트
서울,동대문구,2016-06,79.78,11,아파트
서울,동대문구,2016-07,79.88,11,아파트
서울,동대문구,2016-08,80.27,11,아파트
서울,동대문구,2016-09,80.13,11,아파트
서울,동대문구,2016-10,80.28,11,아파트
서울,동대문구,2016-11,80.07,11,아파트
서울,동대문구,2016-12,80.12,11,아파트
서울,동대문구,2017-01,80.26,11,아파트
서울,동대문구,2017-02,80.1,11,아파트
서울,동대문구,2017-03,80.15,11,아파트
서울,동대문구,2017-04,80.67,11,아파트
서울,동대문구,2017-05,81.21,11,아파트
서울,동대문구,2017-06,81.01,11,아파트
서울,동대문구,2017-07,80.64,11,아파트
서울,동대문구,2017-08,79.55,11,아파트
서울,동대문구,2017-09,79.58,11,아파트
서울,동대문구,2017-10,79.2,11,아파트
서울,동대문구,2017-11,78.93,11,아파트
서울,동대문구,2017-12,78.88,11,아파트
서울,동대문구,2018-01,77.71,11,아파트
서울,동대문구,2018-02,76.29,11,아파트
서울,동대문구,2018-03,74.5,11,아파트
서울,동대문구,2018-04,72.91,11,아파트
서울,동대문구,2018-05,72.38,11,아파트
서울,동대문구,2018-06,71.07,11,아파트
서울,동대문구,2018-07,69.62,11,아파트
서울,동대문구,2018-08,68.99,11,아파트
서울,동대문구,2018-09,65.65,11,아파트
서울,동대문구,2018-10,63.8,11,아파트
서울,동대문구,2018-11,63.13,11,아파트
서울,동대문구,2018-12,62.72,11,아파트
서울,동대문구,2019-01,62.46,11,아파트
서울,동대문구,2019-02,62.46,11,아파트
서울,동대문구,2019-03,62.09,11,아파트
서울,동대문구,2019-04,61.71,11,아파트
서울,동대문구,2019-05,61.51,11,아파트
서울,동대문구,2019-06,61.16,11,아파트
서울,동대문구,2019-07,61.23,11,아파트
서울,동대문구,2019-08,61.28,11,아파트
서울,동대문구,2019-09,61.04,11,아파트
서울,동대문구,2019-10,60.81,11,아파트
서울,동대문구,2019-11,60.44,11,아파트
서울,동대문구,2019-12,59.79,11,아파트
서울,동대문구,2020-01,58.87,11,아파트
서울,동대문구,2020-02,56.77,11,아파트
서울,동대문구,2020-03,56.77,11,아파트
서울,동대문구,2020-04,55.88,11,아파트
서울,동대문구,2020-05,55.85,11,아파트
서울,동대문구,2020-06,55.55,11,아파트
서울,동대문구,2020-07,54.79,11,아파트
서울,동대문구,2020-08,54.78,11,아파트
서울,동대문구,2020-09,54.78,11,아파트
서울,동대문구,2020-10,55.59,11,아파트
서울,동대문구,2020-11,56.9,11,아파트
서울,동대문구,2020-12,57.58,11,아파트
서울,동대문구,2021-01,58.29,11,아파트
서울,동대문구,2021-02,58.49,11,아파트
서울,동대문구,2021-03,59.09,11,아파트
서울,동대문구,2021-04,59.02,11,아파트
서울,동대문구,2021-05,59.03,11,아파트
서울,동대문구,2021-06,58.87,11,아파트
서울,동대문구,2021-07,58.57,11,아파트
서울,동대문구,2021-08,58.71,11,아파트
서울,동대문구,2021-09,57.76,11,아파트
서울,동대문구,2021-10,57.45,11,아파트
서울,동대문구,2021-11,57.26,11,아파트
서울,동대문구,2021-12,57.16,11,아파트
서울,동대문구,2022-01,56.86,11,아파트
서울,동대문구,2022-02,56.99,11,아파트
서울,동대문구,2022-03,56.97,11,아파트
서울,동대문구,2022-04,56.88,11,아파트
서울,동대문구,2022-05,57.02,11,아파트
서울,동대문구,2022-06,57.06,11,아파트
서울,동대문구,2022-07,57.26,11,아파트
서울,동대문구,2022-08,57.18,11,아파트
서울,동대문구,2022-09,57.12,11,아파트
서울,동대문구,2022-10,57.21,11,아파트
서울,동대문구,2022-11,59.13,11,아파트
서울,동대문구,2022-12,57.81,11,아파트
서울,동대문구,2023-01,57.58,11,아파트
서울,동대문구,2023-02,57.1,11,아파트
서울,동대문구,2023-03,56.64,11,아파트
서울,동대문구,2023-04,56.34,11,아파트
서울,동대문구,2023-05,56.11,11,아파트
서울,동대문구,2023-06,56.1,11,아파트
서울,동대문구,2023-07,56.27,11,아파트
서울,동대문구,2023-08,56.36,11,아파트
서울,동대문구,2023-09,56.37,11,아파트
서울,동대문구,2023-10,56.4,11,아파트
서울,동대문구,2023-11,56.57,11,아파트
서울,동대문구,2023-12,56.95,11,아파트
서울,동대문구,2024-01,57.41,11,아파트
서울,동대문구,2024-02,57.53,11,아파트
서울,동대문구,2024-03,57.84,11,아파트
서울,동대문구,2024-04,58.47,11,아파트
서울,동대문구,2024-05,58.77,11,아파트
서울,동대문구,2024-06,58.94,11,아파트
서울,동대문구,2024-07,59.57,11,아파트
서울,동대문구,2024-08,59.62,11,아파트
서울,동대문구,2024-09,59.63,11,아파트
서울,동대문구,2024-10,59.66,11,아파트
서울,동대문구,2024-11,59.77,11,아파트
서울,동대문구,2024-12,59.83,11,아파트
서울,동대문구,2025-01,59.64,11,아파트
서울,동대문구,2025-02,59.48,11,아파트
서울,동대문구,2025-03,59.19,11,아파트
서울,동대문구,2025-04,59.05,11,아파트
서울,동대문구,2025-05,58.99,11,아파트
서울,동대문구,2025-06,58.85,11,아파트
서울,동대문구,2025-07,58.61,11,아파트
서울,동대문구,2025-08,58.08,11,아파트
서울,동대문구,2025-09,57.97,11,아파트
서울,동대문구,2025-10,57.39,11,아파트
서울,동대문구,2025-11,56.39,11,아파트
서울,동대문구,2025-12,56.17,11,아파트
서울,중랑구,2013-04,58.77,11,아파트
서울,중랑구,2013-05,58.88,11,아파트
서울,중랑구,2013-06,59.14,11,아파트
서울,중랑구,2013-07,59.34,11,아파트
서울,중랑구,2013-08,59.81,11,아파트
서울,중랑구,2013-09,60.29,11,아파트
서울,중랑구,2013-10,60.65,11,아파트
서울,중랑구,2013-11,61.59,11,아파트
서울,중랑구,2013-12,61.87,11,아파트
서울,중랑구,2014-01,61.94,11,아파트
서울,중랑구,2014-02,62.2,11,아파트
서울,중랑구,2014-03,62.75,11,아파트
서울,중랑구,2014-04,63.17,11,아파트
서울,중랑구,2014-05,63.36,11,아파트
서울,중랑구,2014-06,63.4,11,아파트
서울,중랑구,2014-07,63.52,11,아파트
서울,중랑구,2014-08,63.66,11,아파트
서울,중랑구,2014-09,63.92,11,아파트
서울,중랑구,2014-10,64.25,11,아파트
서울,중랑구,2014-11,64.4,11,아파트
서울,중랑구,2014-12,65.0,11,아파트
서울,중랑구,2015-01,66.18,11,아파트
서울,중랑구,2015-02,66.96,11,아파트
서울,중랑구,2015-03,67.99,11,아파트
서울,중랑구,2015-04,69.13,11,아파트
서울,중랑구,2015-05,69.86,11,아파트
서울,중랑구,2015-06,70.35,11,아파트
서울,중랑구,2015-07,70.77,11,아파트
서울,중랑구,2015-08,71.13,11,아파트
서울,중랑구,2015-09,71.52,11,아파트
서울,중랑구,2015-10,71.58,11,아파트
서울,중랑구,2015-11,72.85,11,아파트
서울,중랑구,2015-12,73.24,11,아파트
서울,중랑구,2016-01,74.61,11,아파트
서울,중랑구,2016-02,74.79,11,아파트
서울,중랑구,2016-03,74.79,11,아파트
서울,중랑구,2016-04,76.34,11,아파트
서울,중랑구,2016-05,77.37,11,아파트
서울,중랑구,2016-06,77.57,11,아파트
서울,중랑구,2016-07,78.54,11,아파트
서울,중랑구,2016-08,79.26,11,아파트
서울,중랑구,2016-09,79.44,11,아파트
서울,중랑구,2016-10,79.47,11,아파트
서울,중랑구,2016-11,79.08,11,아파트
서울,중랑구,2016-12,79.24,11,아파트
서울,중랑구,2017-01,79.22,11,아파트
서울,중랑구,2017-02,79.52,11,아파트
서울,중랑구,2017-03,79.81,11,아파트
서울,중랑구,2017-04,79.98,11,아파트
서울,중랑구,2017-05,79.75,11,아파트
서울,중랑구,2017-06,79.44,11,아파트
서울,중랑구,2017-07,79.6,11,아파트
서울,중랑구,2017-08,79.19,11,아파트
서울,중랑구,2017-09,79.21,11,아파트
서울,중랑구,2017-10,79.47,11,아파트
서울,중랑구,2017-11,79.55,11,아파트
서울,중랑구,2017-12,79.4,11,아파트
서울,중랑구,2018-01,79.07,11,아파트
서울,중랑구,2018-02,78.78,11,아파트
서울,중랑구,2018-03,78.12,11,아파트
서울,중랑구,2018-04,77.45,11,아파트
서울,중랑구,2018-05,77.17,11,아파트
서울,중랑구,2018-06,76.6,11,아파트
서울,중랑구,2018-07,75.98,11,아파트
서울,중랑구,2018-08,75.77,11,아파트
서울,중랑구,2018-09,74.11,11,아파트
서울,중랑구,2018-10,72.79,11,아파트
서울,중랑구,2018-11,71.64,11,아파트
서울,중랑구,2018-12,70.82,11,아파트
서울,중랑구,2019-01,71.09,11,아파트
서울,중랑구,2019-02,71.09,11,아파트
서울,중랑구,2019-03,70.67,11,아파트
서울,중랑구,2019-04,70.04,11,아파트
서울,중랑구,2019-05,69.74,11,아파트
서울,중랑구,2019-06,69.61,11,아파트
서울,중랑구,2019-07,69.16,11,아파트
서울,중랑구,2019-08,68.79,11,아파트
서울,중랑구,2019-09,67.9,11,아파트
서울,중랑구,2019-10,67.63,11,아파트
서울,중랑구,2019-11,66.99,11,아파트
서울,중랑구,2019-12,66.29,11,아파트
서울,중랑구,2020-01,65.99,11,아파트
서울,중랑구,2020-02,65.57,11,아파트
서울,중랑구,2020-03,65.57,11,아파트
서울,중랑구,2020-04,64.01,11,아파트
서울,중랑구,2020-05,63.74,11,아파트
서울,중랑구,2020-06,62.77,11,아파트
서울,중랑구,2020-07,61.94,11,아파트
서울,중랑구,2020-08,60.63,11,아파트
서울,중랑구,2020-09,60.63,11,아파트
서울,중랑구,2020-10,59.81,11,아파트
서울,중랑구,2020-11,60.55,11,아파트
서울,중랑구,2020-12,60.97,11,아파트
서울,중랑구,2021-01,61.07,11,아파트
서울,중랑구,2021-02,61.34,11,아파트
서울,중랑구,2021-03,61.0,11,아파트
서울,중랑구,2021-04,61.3,11,아파트
서울,중랑구,2021-05,61.75,11,아파트
서울,중랑구,2021-06,61.31,11,아파트
서울,중랑구,2021-07,61.07,11,아파트
서울,중랑구,2021-08,60.69,11,아파트
서울,중랑구,2021-09,60.1,11,아파트
서울,중랑구,2021-10,59.4,11,아파트
서울,중랑구,2021-11,59.61,11,아파트
서울,중랑구,2021-12,59.53,11,아파트
